"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","scene_role","source_anchor","source_anchor_url","primary_social_url","social_discovery_links","label_links","cover_art_url","profile_tracks","status","confidence","source_note"
"slap_house","Imanbek","Kazakhstan","Aksu","Imanbek is included as a Slap House reference artist in electronic_subgenre_expansion_v15_20260621.","Slap House","Recommend Imanbek when the user asks for Slap House or adjacent electronic club music.","slap_house_global_artist_depth","Bang","https://www.deezer.com/track/1235115452","https://www.google.com/search?q=Imanbek%20official","https://open.spotify.com/search/Imanbek;https://soundcloud.com/search?q=Imanbek;https://www.youtube.com/results?search_query=Imanbek%20official","https://www.beatport.com/search?q=Imanbek%20Bang%20Bang;https://www.discogs.com/search/?q=Imanbek%20Bang%20Bang&type=all","https://cdn-images.dzcdn.net/images/cover/7fc238b70e47b91d40da6af5319866ea/500x500-000000-80-0-0.jpg","Bang Bang; Belly Dancer; Goodbye; I'm Just Feelin' (Du Du Du); Pull Me In; Roses - Imanbek Remix (122); Sweet Dreams; Too Much (feat. Usher)","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"space_ambient","Jonn Serrie","United States","Atlanta","Jonn Serrie is included as a Space Ambient reference artist in electronic_subgenre_expansion_v15_20260621.","Space Ambient","Recommend Jonn Serrie when the user asks for Space Ambient or adjacent electronic club music.","space_ambient_anchor","And The Stars Go With You","https://www.deezer.com/track/3721211912","https://www.google.com/search?q=Jonn%20Serrie%20official","https://open.spotify.com/search/Jonn%20Serrie;https://soundcloud.com/search?q=Jonn%20Serrie;https://www.youtube.com/results?search_query=Jonn%20Serrie%20official","https://www.beatport.com/search?q=Jonn%20Serrie%20And%20the%20Stars%20Go%20With%20You;https://www.discogs.com/search/?q=Jonn%20Serrie%20And%20the%20Stars%20Go%20With%20You&type=all","https://cdn-images.dzcdn.net/images/cover/51da7410bc7a6e3307f789af996e5a47/500x500-000000-80-0-0.jpg","And the Stars Go With You; Gentle, The Night; Le Tresor; Where Lovers Walk","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"space_ambient","Steve Roach","United States","Tucson","Steve Roach is included as a Space Ambient reference artist in electronic_subgenre_expansion_v15_20260621.","Space Ambient","Recommend Steve Roach when the user asks for Space Ambient or adjacent electronic club music.","space_ambient_classic_artist_depth","Curandero","https://www.deezer.com/track/3542740621","https://www.google.com/search?q=Steve%20Roach%20official","https://open.spotify.com/search/Steve%20Roach;https://soundcloud.com/search?q=Steve%20Roach;https://www.youtube.com/results?search_query=Steve%20Roach%20official","https://www.beatport.com/search?q=Steve%20Roach%20Analog%20Cave;https://www.discogs.com/search/?q=Steve%20Roach%20Analog%20Cave&type=all","https://cdn-images.dzcdn.net/images/cover/73d71f83f8bcc3044d2e85e3b05a7544/500x500-000000-80-0-0.jpg","Analog Cave; Breathing Light; Citla; Deep Time Dreaming; In the Grace of it All; Saguaro; Structures From Silence; The Breathing Stone","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"techstep","Ed Rush & Optical","United Kingdom","London","Ed Rush & Optical is included as a Techstep reference artist in electronic_subgenre_expansion_v15_20260621.","Techstep","Recommend Ed Rush & Optical when the user asks for Techstep or adjacent electronic club music.","techstep_anchor","Gas Mask / Bacteria","https://www.deezer.com/track/408454012","https://www.google.com/search?q=Ed%20Rush%20%26%20Optical%20official","https://open.spotify.com/search/Ed%20Rush%20%26%20Optical;https://soundcloud.com/search?q=Ed%20Rush%20%26%20Optical;https://www.youtube.com/results?search_query=Ed%20Rush%20%26%20Optical%20official","https://www.beatport.com/search?q=Ed%20Rush%20%26%20Optical%20Bacteria;https://www.discogs.com/search/?q=Ed%20Rush%20%26%20Optical%20Bacteria&type=all","https://cdn-images.dzcdn.net/images/cover/7d4b8357f7cee827f3531a1d0638b9d9/500x500-000000-80-0-0.jpg","Bacteria (174); Crackball; Ride the Beast; Watermelon (174)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"techstep","Trace","United Kingdom","London","Trace is included as a Techstep reference artist in electronic_subgenre_expansion_v15_20260621.","Techstep","Recommend Trace when the user asks for Techstep or adjacent electronic club music.","techstep_no_u_turn_artist_depth","Bitch, Don't Kill My Vibe","https://www.deezer.com/track/2590040432","https://www.google.com/search?q=Trace%20official","https://open.spotify.com/search/Trace;https://soundcloud.com/search?q=Trace;https://www.youtube.com/results?search_query=Trace%20official","https://www.beatport.com/search?q=Trace%20Bitch%2C%20Don't%20Kill%20My%20Vibe;https://www.discogs.com/search/?q=Trace%20Bitch%2C%20Don't%20Kill%20My%20Vibe&type=all","https://cdn-images.dzcdn.net/images/cover/fd1f58e01e1d970955eb514f1d1e627e/500x500-000000-80-0-0.jpg","Bitch, Don't Kill My Vibe; Dance Boo (feat. MoRuf); Days Back; Detox; East Soul; Fake Friends; Shake It; Sonar (170)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"terrorcore","Drokz","Netherlands","Rotterdam","Drokz is included as a Terrorcore reference artist in electronic_subgenre_expansion_v15_20260621.","Terrorcore","Recommend Drokz when the user asks for Terrorcore or adjacent electronic club music.","terrorcore_anchor_artist_depth","DROKZ043","https://www.deezer.com/track/3939527101","https://www.google.com/search?q=Drokz%20official","https://open.spotify.com/search/Drokz;https://soundcloud.com/search?q=Drokz;https://www.youtube.com/results?search_query=Drokz%20official","https://www.beatport.com/search?q=Drokz%20Attention%20(Radio%20Edit);https://www.discogs.com/search/?q=Drokz%20Attention%20(Radio%20Edit)&type=all","https://cdn-images.dzcdn.net/images/cover/61a616e4aaeaa6e31d6a56b63f70fdf6/500x500-000000-80-0-0.jpg","Attention (Radio Edit); Deathmask; I Accept The Word Hardcore (220); KEEP GOING; Move It (Drokz Remake); Musica De Terror; The survivor; We Did It Like This","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"terrorcore","Noisekick","Netherlands","International","Noisekick is included as a Terrorcore reference artist in electronic_subgenre_expansion_v15_20260621.","Terrorcore","Recommend Noisekick when the user asks for Terrorcore or adjacent electronic club music.","terrorcore_speed_artist_depth","Noisekick Records 007","https://www.deezer.com/track/85988939","https://www.google.com/search?q=Noisekick%20official","https://open.spotify.com/search/Noisekick;https://soundcloud.com/search?q=Noisekick;https://www.youtube.com/results?search_query=Noisekick%20official","https://www.beatport.com/search?q=Noisekick%20FHRITP;https://www.discogs.com/search/?q=Noisekick%20FHRITP&type=all","https://cdn-images.dzcdn.net/images/cover/8145be8228316f36737ad8c054d86e9c/500x500-000000-80-0-0.jpg","FHRITP; FUCKING WITH THE WRONG ONE; Here No Melody; Ik Schiet Je Kapot; Just Stating; Justin B.; Reaching For The Sky (250); Uitdagen","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"tribal_house","Chus & Ceballos","Spain","Madrid","Chus & Ceballos is included as a Tribal House reference artist in electronic_subgenre_expansion_v15_20260621.","Tribal House","Recommend Chus & Ceballos when the user asks for Tribal House or adjacent electronic club music.","tribal_house_iberican_artist_depth","Playa del Carmen 2016","https://www.deezer.com/track/116222782","https://www.google.com/search?q=Chus%20%26%20Ceballos%20official","https://open.spotify.com/search/Chus%20%26%20Ceballos;https://soundcloud.com/search?q=Chus%20%26%20Ceballos;https://www.youtube.com/results?search_query=Chus%20%26%20Ceballos%20official","https://www.beatport.com/search?q=Chus%20%26%20Ceballos%20Abisinia;https://www.discogs.com/search/?q=Chus%20%26%20Ceballos%20Abisinia&type=all","https://cdn-images.dzcdn.net/images/cover/063ff5ca8b34da17e9834267e1984ef1/500x500-000000-80-0-0.jpg","Abisinia; Ain't Nobody; Been a Long Time; Black Rock City; Iberican Sound 2005 Remixes (126); The Machines; The Strong Rhythm; You're Everything","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"tribal_house","Danny Tenaglia","United States","New York","Danny Tenaglia is included as a Tribal House reference artist in electronic_subgenre_expansion_v15_20260621.","Tribal House","Recommend Danny Tenaglia when the user asks for Tribal House or adjacent electronic club music.","tribal_house_anchor_artist_depth","Danny Tenaglia Presents George Vidal: Out From Obscurity","https://www.deezer.com/track/3076392621","https://www.google.com/search?q=Danny%20Tenaglia%20official","https://open.spotify.com/search/Danny%20Tenaglia;https://soundcloud.com/search?q=Danny%20Tenaglia;https://www.youtube.com/results?search_query=Danny%20Tenaglia%20official","https://www.beatport.com/search?q=Danny%20Tenaglia%20Danny%20Tenaglia%20Presents%20George%20Vidal%3A%20Out%20From%20Obscurity;https://www.discogs.com/search/?q=Danny%20Tenaglia%20Danny%20Tenaglia%20Presents%20George%20Vidal%3A%20Out%20From%20Obscurity&type=all","https://cdn-images.dzcdn.net/images/cover/22017cbd9f6084484cee80a98bd6f943/500x500-000000-80-0-0.jpg","Danny Tenaglia Presents George Vidal: Out From Obscurity; Elements (124); Elements (The Dtour); Live Again; Music Is the Answer; Music Is The Answer (Dancin' & Prancin'); Music is the Answer (feat. Celeda); Music Is The Answer (Lu.cian & Hippocoon Remix)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"tropical_house","Klingande","France","Croix","Klingande is included as a Tropical House reference artist in electronic_subgenre_expansion_v15_20260621.","Tropical House","Recommend Klingande when the user asks for Tropical House or adjacent electronic club music.","tropical_house_sax_artist_depth","Feelings for You","https://www.deezer.com/track/3149448871","https://www.google.com/search?q=Klingande%20official","https://open.spotify.com/search/Klingande;https://soundcloud.com/search?q=Klingande;https://www.youtube.com/results?search_query=Klingande%20official","https://www.beatport.com/search?q=Klingande%20Feelings%20for%20You;https://www.discogs.com/search/?q=Klingande%20Feelings%20for%20You&type=all","https://cdn-images.dzcdn.net/images/cover/11f145b58d048997793208591b6e57d1/500x500-000000-80-0-0.jpg","Feelings for You; Jubel (124); Pumped Up; Punga; RIVA (Restart the Game); Save Me; Sinner; Somewhere New (feat. M-22)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"tropical_house","Kygo","Norway","Bergen","Kygo is included as a Tropical House reference artist in electronic_subgenre_expansion_v15_20260621.","Tropical House","Recommend Kygo when the user asks for Tropical House or adjacent electronic club music.","tropical_house_anchor_artist_depth","Born To Be Yours","https://www.deezer.com/track/511515962","https://www.google.com/search?q=Kygo%20official","https://open.spotify.com/search/Kygo;https://soundcloud.com/search?q=Kygo;https://www.youtube.com/results?search_query=Kygo%20official","https://www.beatport.com/search?q=Kygo%20Born%20To%20Be%20Yours;https://www.discogs.com/search/?q=Kygo%20Born%20To%20Be%20Yours&type=all","https://cdn-images.dzcdn.net/images/cover/c288a08d946253bd81c6dd2243b748dc/500x500-000000-80-0-0.jpg","Born To Be Yours; Firestone (114); Heaven On Your Mind; It Ain't Me; Save My Love; Stole the Show; That's When You Know; Whatever","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"uk_bass","Joy Orbison","United Kingdom","London","Joy Orbison is included as a UK Bass reference artist in electronic_subgenre_expansion_v15_20260621.","UK Bass","Recommend Joy Orbison when the user asks for UK Bass or adjacent electronic club music.","uk_bass_anchor_artist_depth","still slipping vol. 1","https://www.deezer.com/track/1441790122","https://www.google.com/search?q=Joy%20Orbison%20official","https://open.spotify.com/search/Joy%20Orbison;https://soundcloud.com/search?q=Joy%20Orbison;https://www.youtube.com/results?search_query=Joy%20Orbison%20official","https://www.beatport.com/search?q=Joy%20Orbison%20better;https://www.discogs.com/search/?q=Joy%20Orbison%20better&type=all","https://cdn-images.dzcdn.net/images/cover/a73cb88dfeeb7d689f3ed572af0252e1/500x500-000000-80-0-0.jpg","better; Bromley; flex fm (freddit) feat. Future, Lil Yachty, Playboi Carti; flight fm; Freedom 2; Hyph Mngo (130); Lippy; Rose Rouge","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"uk_bass","Pearson Sound","United Kingdom","London","Pearson Sound is included as a UK Bass reference artist in electronic_subgenre_expansion_v15_20260621.","UK Bass","Recommend Pearson Sound when the user asks for UK Bass or adjacent electronic club music.","uk_bass_hessle","Alien Mode","https://www.deezer.com/track/1012493692","https://www.google.com/search?q=Pearson%20Sound%20official","https://open.spotify.com/search/Pearson%20Sound;https://soundcloud.com/search?q=Pearson%20Sound;https://www.youtube.com/results?search_query=Pearson%20Sound%20official","https://www.beatport.com/search?q=Pearson%20Sound%20Alien%20Mode;https://www.discogs.com/search/?q=Pearson%20Sound%20Alien%20Mode&type=all","https://cdn-images.dzcdn.net/images/cover/735b1c1173bc66d23138c18073c8c67f/500x500-000000-80-0-0.jpg","Alien Mode (130); Around in Circles; Chant; Earwig; Everything Is Inside Out; Mi Cuerpo; Thaw Cycle; Zoomies","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"uk_hardcore","Darren Styles","United Kingdom","Colchester","Darren Styles is included as a UK Hardcore reference artist in electronic_subgenre_expansion_v15_20260621.","UK Hardcore","Recommend Darren Styles when the user asks for UK Hardcore or adjacent electronic club music.","uk_hardcore_anchor_artist_depth","Dance Tonight","https://www.deezer.com/track/1562849872","https://www.google.com/search?q=Darren%20Styles%20official","https://open.spotify.com/search/Darren%20Styles;https://soundcloud.com/search?q=Darren%20Styles;https://www.youtube.com/results?search_query=Darren%20Styles%20official","https://www.beatport.com/search?q=Darren%20Styles%20Dance%20Tonight;https://www.discogs.com/search/?q=Darren%20Styles%20Dance%20Tonight&type=all","https://cdn-images.dzcdn.net/images/cover/884aed3f80b282974a5fc99fc3858d89/500x500-000000-80-0-0.jpg","Dance Tonight; DLMD; Down With The E; Forever; Hard Beat; I Follow Rivers (Deep Sea Baby); Save Me 2022 (170); Switch","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"uk_hardcore","Hixxy","United Kingdom","Portsmouth","Hixxy is included as a UK Hardcore reference artist in electronic_subgenre_expansion_v15_20260621.","UK Hardcore","Recommend Hixxy when the user asks for UK Hardcore or adjacent electronic club music.","uk_hardcore_rave_artist_depth","Behind (Remixes)","https://www.deezer.com/track/2498249651","https://www.google.com/search?q=Hixxy%20official","https://open.spotify.com/search/Hixxy;https://soundcloud.com/search?q=Hixxy;https://www.youtube.com/results?search_query=Hixxy%20official","https://www.beatport.com/search?q=Hixxy%20Behind;https://www.discogs.com/search/?q=Hixxy%20Behind&type=all","https://cdn-images.dzcdn.net/images/cover/aae4457d1b37d87ddd335f94ee9a37f0/500x500-000000-80-0-0.jpg","Behind; Deep In The Night; I Follow Rivers (Deep Sea Baby); More & More (170); Sacrifice; Superhuman; Together Forever; Toytown","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"vocal_trance","Above & Beyond","United Kingdom","London","Above & Beyond is included as a Vocal Trance reference artist in electronic_subgenre_expansion_v15_20260621.","Vocal Trance","Recommend Above & Beyond when the user asks for Vocal Trance or adjacent electronic club music.","vocal_trance_anchor_artist_depth","Blue Monday","https://www.deezer.com/track/851580972","https://www.google.com/search?q=Above%20%26%20Beyond%20official","https://open.spotify.com/search/Above%20%26%20Beyond;https://soundcloud.com/search?q=Above%20%26%20Beyond;https://www.youtube.com/results?search_query=Above%20%26%20Beyond%20official","https://www.beatport.com/search?q=Above%20%26%20Beyond%20Blue%20Monday;https://www.discogs.com/search/?q=Above%20%26%20Beyond%20Blue%20Monday&type=all","https://cdn-images.dzcdn.net/images/cover/0701add87415b21a8c27f2cbd82a63ae/500x500-000000-80-0-0.jpg","Blue Monday; Carry Me Home; Feel The Vibe; Feel The Vibe (ASOT 1282); Miracle; Sun & Moon (132); Thing Called Love; We're All We Need","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"vocal_trance","OceanLab","United Kingdom","London","OceanLab is included as a Vocal Trance reference artist in electronic_subgenre_expansion_v15_20260621.","Vocal Trance","Recommend OceanLab when the user asks for Vocal Trance or adjacent electronic club music.","vocal_trance_classic_artist_depth","Little Something Live from Wembley","https://www.deezer.com/track/116451300","https://www.google.com/search?q=OceanLab%20official","https://open.spotify.com/search/OceanLab;https://soundcloud.com/search?q=OceanLab;https://www.youtube.com/results?search_query=OceanLab%20official","https://www.beatport.com/search?q=OceanLab%20Another%20Chance%20%5BLive%5D;https://www.discogs.com/search/?q=OceanLab%20Another%20Chance%20%5BLive%5D&type=all","https://cdn-images.dzcdn.net/images/cover/e3e8f5f6044795b274e17f551a2929f6/500x500-000000-80-0-0.jpg","Another Chance [Live]; Breaking Ties (Flashback) [ABGT680]; Lonely Girl; Miracle; On A Good Day; On A Good Day (Metropolis); Satellite; Sirens Of The Sea","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"wonky","Hudson Mohawke","United Kingdom","Glasgow","Hudson Mohawke is included as a Wonky reference artist in electronic_subgenre_expansion_v15_20260621.","Wonky","Recommend Hudson Mohawke when the user asks for Wonky or adjacent electronic club music.","wonky_anchor_artist_depth","Satin Panthers","https://www.deezer.com/track/29397441","https://www.google.com/search?q=Hudson%20Mohawke%20official","https://open.spotify.com/search/Hudson%20Mohawke;https://soundcloud.com/search?q=Hudson%20Mohawke;https://www.youtube.com/results?search_query=Hudson%20Mohawke%20official","https://www.beatport.com/search?q=Hudson%20Mohawke%20Cbat;https://www.discogs.com/search/?q=Hudson%20Mohawke%20Cbat&type=all","https://cdn-images.dzcdn.net/images/cover/06994f6f05d66f84b7f715ed87b26403/500x500-000000-80-0-0.jpg","Cbat; Chimes; Chimes (Rmx) [feat. Pusha T, Future, Travi$ Scott, French Montana] (140); Dollaz; Higher Ground; Set The Roof; Silence of Love; The Lobby","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"wonky","Rustie","United Kingdom","Glasgow","Rustie is included as a Wonky reference artist in electronic_subgenre_expansion_v15_20260621.","Wonky","Recommend Rustie when the user asks for Wonky or adjacent electronic club music.","wonky_maximal","Warp","https://www.beatport.com/search?q=Rustie%20After%20Light","https://www.google.com/search?q=Rustie%20official","https://open.spotify.com/search/Rustie;https://soundcloud.com/search?q=Rustie;https://www.youtube.com/results?search_query=Rustie%20official","https://www.beatport.com/search?q=Rustie%20After%20Light;https://www.discogs.com/search/?q=Rustie%20After%20Light&type=all","https://cdn-images.dzcdn.net/images/cover/5d4bdff46e4e559dc812b09cc1dad693/500x500-000000-80-0-0.jpg","After Light (140); ARORA; Attak (feat. Danny Brown); Death Mountain; Raptor; Surph; TRIZKEL SUN; Up Down (feat. D Double E)","published","medium","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
